punishedsneed [['23.8', '1.3'], ['7.73', '7.20']]
Cielll [['120.2', '11.3'], ['0.00', '0.00']]
Kisaragi- [['134.3', '34.4'], ['7.14', '7.25']]
vausse [['27.7', '8.2'], ['7.38', '7.86']]
stratos2404 [['173.8', '12.4'], ['8.06', '9.50']]
fudzi2404 [['184.1', '11.8'], ['7.54', '8.52']]
Cielnoir546 [['1.8', '0.0'], ['10.00', '0.00']]
Naza_ [['17.4', '0.0'], ['0.00', '0.00']]
aloneinthe21 [['1.3', '2.7'], ['5.50', '10.00']]
aseemmk [['0.4', '0.0'], ['0.00', '0.00']]
PhucNhan [['76.5', '0.0'], ['4.98', '0.00']]
LuNAtiCOp [['24.5', '4.6'], ['7.91', '9.33']]
Rafinha_otaku [['50.4', '2.0'], ['5.78', '6.08']]
A5FF [['91.6', '38.9'], ['6.95', '7.43']]
Yosheer [['35.7', '12.3'], ['9.25', '9.50']]
IbbyG [['34.8', '0.0'], ['9.67', '0.00']]
daniel07 [['47.1', '1.2'], ['7.80', '10.00']]
frogurtx [['99.6', '0.0'], ['7.94', '0.00']]
LeoDino [['279.3', '107.9'], ['7.38', '7.90']]
pasemike [['44.7', '1.1'], ['7.54', '8.00']]
Hyliazn [['26.8', '19.1'], ['6.85', '7.33']]
kakino [['15.4', '0.0'], ['0.00', '0.00']]
Shadow-Michael [['5.1', '0.0'], ['10.00', '0.00']]
Eko_Ishizaki [['12.7', '0.0'], ['9.58', '0.00']]
Ninja444 [['1.4', '0.0'], ['10.00', '0.00']]
TCM-182 [['25.7', '0.0'], ['9.36', '0.00']]
julkaaa [['1.1', '0.0'], ['7.00', '0.00']]
apaull0 [['16.4', '0.0'], ['6.68', '0.00']]
Minella_1 [['91.3', '11.3'], ['7.56', '8.70']]
FaeryBones [['6.8', '0.2'], ['8.98', '10.00']]
SADBOU91 [['47.3', '2.3'], ['8.52', '9.00']]
DementedJet [['150.9', '7.1'], ['8.63', '9.14']]
Stem-og [['13.6', '4.4'], ['7.64', '7.67']]
dangerous_cacti [['48.4', '5.3'], ['6.23', '8.00']]
Waintheweeb [['47.6', '3.8'], ['7.10', '9.00']]
Stary_Sauron [['61.9', '0.0'], ['8.54', '0.00']]
Saarr2004 [['22.1', '0.0'], ['8.25', '0.00']]
WonTokki [['8.2', '0.0'], ['7.63', '0.00']]
MinhKKSI216 [['0.6', '0.0'], ['9.75', '0.00']]
Simono [['60.8', '26.2'], ['7.60', '7.91']]
Lzzzz [['57.7', '16.8'], ['8.09', '8.44']]
shxrkcz [['163.1', '35.7'], ['7.43', '7.66']]
Siwei_Cirha [['5.4', '0.0'], ['8.33', '0.00']]
Arnaud21 [['81.9', '0.0'], ['0.00', '0.00']]
Irwen [['54.3', '0.8'], ['0.00', '0.00']]
26thAlexis [['15.2', '0.4'], ['7.74', '9.00']]
emo-softie [['27.3', '8.3'], ['7.23', '6.89']]
MarikaThePparika [['25.9', '101.0'], ['6.51', '6.33']]
Abdalrazakjameel [['63.7', '3.0'], ['7.73', '7.75']]
n17h [['117.3', '0.0'], ['8.05', '0.00']]
Ir3lius [['41.4', '1.4'], ['7.83', '8.50']]
slidey [['75.8', '27.8'], ['6.72', '8.89']]
Sekiro963 [['1.4', '0.0'], ['9.67', '0.00']]
EggLich [['126.4', '6.1'], ['6.16', '7.13']]
MR5 [['10.6', '0.0'], ['8.60', '0.00']]
AsiaTia [['104.2', '12.6'], ['7.53', '8.21']]
Leepsilon [['271.0', '0.0'], ['6.99', '0.00']]
aginpro [['54.9', '1.1'], ['6.80', '0.00']]
ReRakCakMag [['165.9', '211.8'], ['6.82', '7.25']]
Newaerrt [['1.1', '0.0'], ['8.38', '0.00']]
AngryOwl64 [['0.0', '0.0'], ['9.50', '0.00']]
ii3eso99 [['0.7', '0.0'], ['7.00', '0.00']]
Jermin [['63.7', '0.0'], ['8.72', '0.00']]
topinyagyro [['90.0', '18.5'], ['8.17', '8.84']]
math429 [['25.4', '0.0'], ['8.06', '0.00']]
_khaled_ [['46.2', '2.9'], ['6.95', '7.83']]
Weeb_Inteligence [['26.4', '0.6'], ['8.69', '9.25']]
MulletManIV [['6.5', '0.0'], ['7.96', '0.00']]
Dregonix [['56.5', '0.1'], ['9.49', '0.00']]
AdventureStar2 [['47.8', '10.0'], ['6.45', '6.48']]
Augomkar [['42.6', '0.0'], ['8.48', '0.00']]
FightReady2 [['204.7', '67.8'], ['5.28', '5.57']]
animacja124 [['124.0', '3.9'], ['8.32', '10.00']]
m3gp [['38.5', '0.0'], ['7.73', '0.00']]
Kiriiito8 [['46.6', '2.4'], ['9.38', '10.00']]
TandoCommando [['68.6', '6.6'], ['7.22', '8.17']]
enmaelish [['109.3', '41.1'], ['7.21', '7.31']]
krixanium [['8.1', '0.0'], ['0.00', '0.00']]
ImeanIamAweeb [['38.9', '4.7'], ['8.15', '8.31']]
RAsikBIsta [['23.8', '0.0'], ['10.00', '0.00']]
Char_Aznable_ [['13.3', '2.9'], ['6.98', '8.00']]
sarahbeatrice [['20.2', '0.0'], ['8.81', '0.00']]
Jeyjey_qwerty [['63.7', '0.0'], ['9.76', '0.00']]
HDR_JPTFM [['45.0', '3.7'], ['8.07', '9.33']]
wthkiwi [['27.9', '0.0'], ['8.82', '0.00']]
Hunichan [['65.1', '0.0'], ['7.50', '0.00']]
Anhelfzu [['44.6', '0.0'], ['8.17', '0.00']]
Jadeiii [['1.1', '0.0'], ['8.50', '0.00']]
Hakayyy [['35.4', '0.0'], ['8.24', '0.00']]
Adazai [['14.1', '0.0'], ['7.80', '0.00']]
kqxozaoq [['17.8', '0.0'], ['8.00', '0.00']]
Creache [['28.3', '19.3'], ['10.00', '0.00']]
Dav1d_ [['20.4', '0.0'], ['7.17', '0.00']]
VickyOB_83 [['32.4', '6.4'], ['8.03', '8.08']]
Dhrabb [['52.5', '0.1'], ['8.00', '9.00']]
Hashp123 [['24.0', '0.0'], ['0.00', '0.00']]
PhoenixMyth [['48.9', '5.1'], ['7.23', '7.75']]
filthyprankd [['11.1', '0.3'], ['8.09', '9.00']]
marcuzljh [['7.9', '2.3'], ['0.00', '0.00']]
crossyb0i [['16.7', '0.0'], ['7.78', '0.00']]
Cheesecurl143 [['74.7', '31.8'], ['6.20', '6.43']]
aguydude [['79.9', '0.0'], ['6.99', '0.00']]
69AnimeWatcher69 [['39.9', '0.0'], ['0.00', '0.00']]
Zumazzz [['79.3', '0.0'], ['8.11', '0.00']]
ThatMarcow [['5.6', '0.0'], ['8.32', '0.00']]
Kkkkkkkkkkkklevi [['25.0', '0.0'], ['7.89', '0.00']]
DakotaWDM [['132.7', '0.9'], ['7.18', '8.00']]
Zeehad [['60.1', '8.6'], ['7.26', '9.00']]
Kwelve [['95.0', '10.6'], ['7.91', '9.21']]
Satoshi_Saburo [['19.8', '1.0'], ['6.73', '7.43']]
Dionipsu [['13.4', '3.4'], ['7.90', '8.50']]
Pizzanapoletana [['20.9', '0.0'], ['8.48', '0.00']]
MattBish03 [['80.1', '0.0'], ['7.68', '6.00']]
eikooc [['25.2', '2.9'], ['8.63', '8.67']]
trtledakllrtrtle [['124.2', '6.4'], ['6.89', '8.00']]
hea1rts [['26.1', '9.6'], ['7.75', '8.38']]
Magical_KS97 [['34.8', '1.0'], ['7.91', '8.50']]
Naruto_uchia31 [['31.7', '1.2'], ['7.91', '8.00']]
kiperr21 [['18.9', '0.0'], ['9.50', '0.00']]
Lost_1 [['3.9', '1.8'], ['7.82', '9.50']]
idotzzzz [['40.3', '1.4'], ['7.67', '9.33']]
WagwanPiffting99 [['38.8', '20.6'], ['6.66', '7.13']]
eminemslim [['48.3', '3.8'], ['8.38', '9.25']]
AriesAscendant [['28.2', '0.0'], ['8.01', '0.00']]
Tron12430 [['51.9', '0.2'], ['8.93', '0.00']]
poudink [['35.2', '18.9'], ['6.66', '7.13']]
Blacktie [['36.2', '0.0'], ['8.60', '0.00']]
cressith [['78.1', '42.2'], ['6.56', '7.28']]
FilthyNape [['77.7', '23.4'], ['7.19', '6.42']]
jernesto87 [['48.9', '0.0'], ['0.00', '0.00']]
Colm4n [['33.9', '1.2'], ['7.36', '9.50']]
Supersiingh7 [['15.0', '0.0'], ['7.88', '0.00']]
ISinifinite [['44.1', '0.0'], ['10.00', '0.00']]
nexusss420 [['70.9', '1.6'], ['6.77', '8.00']]
henszq [['49.1', '1.8'], ['10.00', '0.00']]
Omarshehatto [['0.0', '0.0'], ['0.00', '10.00']]
yaoli28 [['29.9', '4.2'], ['7.36', '7.15']]
Simurga [['26.1', '1.6'], ['6.97', '0.00']]
r007s [['17.7', '0.3'], ['7.47', '7.75']]
Igor2012170 [['14.9', '0.0'], ['8.35', '0.00']]
CD370 [['45.7', '8.3'], ['6.68', '7.93']]
LoliLover_15 [['141.4', '0.0'], ['6.73', '0.00']]
P2502 [['268.5', '7.3'], ['6.21', '9.00']]
Bwarming [['39.1', '0.0'], ['7.92', '0.00']]
Eazyll [['47.4', '0.9'], ['8.03', '10.00']]
23TiLT [['132.9', '12.4'], ['9.33', '0.00']]
bobbyman0330 [['7.9', '10.2'], ['8.53', '8.24']]
Guena42 [['114.4', '0.0'], ['8.30', '0.00']]
EfeJota [['123.9', '36.3'], ['6.95', '10.00']]
RHaveri [['12.0', '1.2'], ['7.72', '0.00']]
Wertxz [['43.4', '0.0'], ['7.12', '0.00']]
Obitos_ho_kage [['22.4', '0.0'], ['5.85', '6.67']]
Pylexius [['21.0', '0.0'], ['8.21', '0.00']]
gatinhosalsicha [['32.7', '2.3'], ['1.00', '0.00']]
PatrickBateman96 [['3.4', '0.0'], ['9.60', '0.00']]
Nele27 [['32.2', '0.1'], ['9.00', '10.00']]
qwertyy12 [['83.0', '1.0'], ['7.71', '8.67']]
Metris [['26.8', '10.9'], ['7.89', '7.50']]
MA5073 [['16.3', '1.4'], ['9.22', '10.00']]
adaycho37 [['40.5', '0.2'], ['8.62', '0.00']]
StrykerNugget [['22.4', '0.0'], ['9.45', '0.00']]
Masked-Tensai [['36.0', '16.0'], ['6.98', '7.06']]
Jennynkl15 [['63.6', '0.2'], ['7.42', '0.00']]
BronzeATron [['28.5', '0.9'], ['7.14', '9.00']]
ISkullTheX [['35.7', '0.0'], ['8.47', '0.00']]
AbdullahtheLgnd [['50.1', '0.0'], ['8.71', '0.00']]
Raykouzen [['114.1', '18.1'], ['6.85', '8.68']]
Evelyn_cf [['1.4', '0.2'], ['0.00', '0.00']]
Hessi [['22.7', '0.0'], ['7.29', '0.00']]
Nicejahra [['1.1', '0.6'], ['8.78', '9.00']]
SnivyFans [['205.6', '6.1'], ['6.92', '8.28']]
shav0rn_vuk4s [['10.9', '0.0'], ['0.00', '0.00']]
Tufan_bhai [['6.6', '0.0'], ['8.00', '0.00']]
Lokebonde [['7.0', '0.0'], ['0.00', '0.00']]
StrawberyChaeng_ [['7.7', '0.4'], ['7.79', '6.50']]
Jackace [['7.7', '8.1'], ['7.46', '8.50']]
bezurc [['97.4', '1.1'], ['7.02', '7.00']]
InaDr [['22.5', '0.7'], ['7.08', '0.00']]
ShiinKuwu [['79.6', '0.0'], ['7.58', '0.00']]
Vansneider [['128.2', '20.9'], ['4.66', '7.90']]
AutisticAssassin [['49.5', '9.2'], ['8.78', '10.00']]
thanhduong [['14.9', '4.3'], ['7.06', '6.33']]
superbgabs06 [['24.5', '0.0'], ['9.24', '0.00']]
TuttoFatto [['90.7', '1.7'], ['6.93', '8.50']]
LucyElfen [['7.4', '1.8'], ['8.24', '8.67']]
S0n1T [['7.9', '1.0'], ['7.31', '9.00']]
zunbaby [['42.5', '9.5'], ['7.92', '7.17']]
IsgudenKakis [['36.4', '8.5'], ['0.00', '0.00']]
Aerrow_23 [['9.3', '0.0'], ['9.24', '0.00']]
lonelyasFuck111 [['48.3', '0.0'], ['8.65', '0.00']]
lupaspirit [['27.0', '0.0'], ['7.54', '0.00']]
WeebCultist [['14.3', '0.0'], ['7.78', '0.00']]
Ashtee [['19.2', '505.2'], ['7.53', '10.00']]
psych0Ken [['64.8', '2.0'], ['8.19', '9.25']]
MeintVonElements [['112.3', '66.9'], ['7.57', '8.17']]
Seaabhi [['39.2', '0.2'], ['8.12', '0.00']]
RookManko [['11.1', '0.4'], ['7.97', '10.00']]
RokuRokubi12 [['11.2', '0.0'], ['0.00', '0.00']]
--alexis-- [['10.8', '0.6'], ['7.97', '8.40']]
Dark_Flamed [['39.0', '0.0'], ['6.81', '0.00']]
Lisstaa [['41.6', '26.2'], ['7.35', '8.53']]
criticalimpact [['1.0', '0.0'], ['9.00', '0.00']]
DGL120 [['25.8', '0.0'], ['8.33', '0.00']]
fh2837 [['39.1', '2.8'], ['8.11', '7.75']]
mxlfzy [['34.7', '0.0'], ['9.17', '0.00']]
-Don- [['32.3', '5.4'], ['7.94', '8.67']]
Savorywinner443 [['22.7', '3.1'], ['7.57', '7.17']]
sadasie [['10.9', '1.1'], ['0.00', '0.00']]
Lewis05cfc [['44.7', '5.1'], ['7.19', '7.73']]
Phenoloki [['5.5', '0.4'], ['8.82', '8.50']]
mcris6 [['31.6', '0.4'], ['9.26', '8.00']]
xenonzed123 [['85.6', '0.0'], ['7.24', '0.00']]
stephs23 [['53.7', '0.0'], ['8.37', '0.00']]
GeneDrive [['100.5', '2.3'], ['5.98', '7.30']]
Eequla [['162.1', '1.6'], ['7.36', '9.00']]
hyugasenpai [['35.4', '0.0'], ['7.83', '0.00']]
Reiikaza [['200.3', '56.7'], ['7.75', '8.98']]
-Aya_Chan- [['118.3', '26.7'], ['5.61', '5.98']]
Kxomel [['33.2', '0.6'], ['6.91', '9.00']]
honeybunny5360 [['45.8', '2.8'], ['7.32', '8.44']]
GRIEFDEMONGOD [['45.8', '1.5'], ['7.72', '8.00']]
Cosama [['83.8', '17.3'], ['7.23', '9.00']]
Mydnite [['46.7', '2.7'], ['8.17', '0.00']]
Ozankat [['0.5', '0.0'], ['8.00', '0.00']]
Konodio111 [['109.9', '0.0'], ['8.05', '0.00']]
0animetrashcan0 [['65.9', '4.1'], ['7.36', '8.78']]
oscariin [['0.0', '0.0'], ['0.00', '0.00']]
capitainoo [['61.3', '5.8'], ['7.46', '9.20']]
mamamiaaaaamyson [['26.5', '8.9'], ['7.37', '8.00']]
mrsubhajeet16 [['21.9', '0.0'], ['8.97', '0.00']]
Matmil [['20.3', '0.5'], ['7.66', '8.00']]
Enduilain [['31.3', '0.0'], ['7.15', '0.00']]
Petrinkobob [['30.0', '0.0'], ['8.06', '0.00']]
MR_DNIVER_A [['74.9', '0.0'], ['7.73', '0.00']]
Rek_236 [['5.5', '0.0'], ['8.10', '0.00']]
Filju [['1.7', '0.0'], ['9.83', '0.00']]
0teo0idk0 [['14.7', '0.0'], ['7.62', '0.00']]
Flowlefab [['12.1', '0.0'], ['8.72', '0.00']]
sug4rducks [['13.5', '0.0'], ['8.23', '0.00']]
yuki1214 [['0.7', '1.5'], ['7.75', '10.00']]
BorutoTheWeeb [['127.1', '0.4'], ['7.84', '10.00']]
Natsuko_Sokudo15 [['39.6', '6.5'], ['7.19', '8.17']]
Qrowio [['54.8', '3.1'], ['6.88', '9.00']]
Pikel03_ [['77.2', '57.5'], ['7.46', '8.43']]
Necesse [['28.9', '8.3'], ['7.44', '8.05']]
Luna_Sukhoi [['42.7', '3.8'], ['6.41', '7.14']]
Cyjan [['34.9', '3.8'], ['7.50', '10.00']]
kgomez4487 [['58.9', '34.0'], ['8.10', '7.60']]
lolinekoo [['30.1', '0.9'], ['7.85', '6.40']]
tanimachi9chome [['20.6', '7.4'], ['7.47', '7.00']]
shironeko13 [['42.4', '20.1'], ['6.45', '7.94']]
am4sian [['22.2', '2.9'], ['7.62', '7.00']]
NormandVon [['0.2', '0.0'], ['7.00', '0.00']]
Verified0909 [['50.3', '5.5'], ['6.64', '7.10']]
Xenophorm12 [['7.0', '0.8'], ['8.04', '9.00']]
Aman1703 [['2.5', '0.0'], ['7.68', '0.00']]
alhenahoshiko [['8.6', '0.1'], ['8.29', '0.00']]
Soph474 [['18.8', '0.0'], ['7.94', '0.00']]
jamesnoah [['31.2', '0.3'], ['7.33', '8.00']]
zVergil [['30.8', '7.9'], ['7.36', '10.00']]
Gab1-kun [['52.8', '14.3'], ['7.74', '9.05']]
Marouane5 [['89.8', '26.4'], ['8.74', '9.95']]
Homam1 [['24.6', '9.9'], ['8.23', '7.31']]
YamamotoSakura66 [['57.4', '3.0'], ['8.40', '9.00']]
nitusorina51 [['52.8', '7.9'], ['7.53', '9.67']]
Soervaag [['50.5', '0.5'], ['6.80', '6.00']]
Anime4Lif3_123 [['67.5', '2.5'], ['8.01', '8.67']]
Ciemny273 [['99.8', '53.4'], ['7.31', '9.50']]
crispychips777 [['87.4', '26.8'], ['7.09', '7.79']]
MikkiTikiTiki [['85.4', '59.2'], ['7.22', '6.37']]
Acusso [['88.5', '3.9'], ['8.52', '9.75']]
xXIciousXLzV20 [['32.6', '0.0'], ['9.17', '0.00']]
Artorias_abyss [['48.2', '0.0'], ['8.09', '0.00']]
nyaichinisan [['32.6', '0.0'], ['6.41', '5.00']]
Closet_anon30 [['10.4', '0.0'], ['7.56', '0.00']]
clem10071 [['5.6', '0.0'], ['8.00', '0.00']]
XxscarletfoxX [['74.9', '0.0'], ['7.94', '0.00']]
Rourkey141 [['14.2', '1.3'], ['7.04', '8.25']]
FleshyGuac [['3.7', '0.5'], ['8.72', '8.50']]
Sayed_mohammed [['47.7', '4.0'], ['7.49', '9.50']]
raryaryagi [['25.4', '12.5'], ['7.56', '8.05']]
cipade [['39.5', '4.9'], ['6.30', '6.81']]
LeeIsAGod [['115.0', '1.0'], ['7.45', '7.00']]
Lassivep [['29.9', '0.3'], ['7.66', '8.00']]
Bitter_Luci [['39.6', '5.5'], ['0.00', '0.00']]
Scorc [['17.0', '0.0'], ['7.74', '0.00']]
N3VA [['37.2', '2.3'], ['8.73', '9.67']]
Podus [['62.3', '0.6'], ['0.00', '0.00']]
AcTyPhOeNiX [['104.3', '8.2'], ['7.01', '0.00']]
jacobelliott011 [['4.1', '0.1'], ['6.39', '0.00']]
jbdef [['40.9', '4.1'], ['7.38', '9.00']]
Peepeepoopoo_34 [['12.7', '2.4'], ['7.72', '8.00']]
Krxstupas1001 [['32.3', '0.2'], ['7.01', '8.00']]
Ander404 [['14.8', '0.0'], ['7.15', '0.00']]
justniice [['12.1', '3.2'], ['7.46', '8.40']]
bruh98hy89 [['41.7', '14.8'], ['7.57', '6.52']]
Evan_17 [['68.5', '9.2'], ['7.61', '10.00']]
seraphzxc [['34.9', '0.5'], ['8.51', '7.00']]
revital_gold [['6.2', '1.2'], ['8.75', '8.00']]
gothmeds [['39.5', '15.9'], ['6.33', '6.89']]
Swoopsy [['50.9', '0.7'], ['6.81', '6.00']]
Rejison [['9.7', '0.0'], ['8.61', '0.00']]
Spit911 [['26.2', '0.0'], ['0.00', '0.00']]
kimano12 [['128.3', '6.6'], ['7.79', '9.33']]
LeenadMLR [['33.2', '0.0'], ['7.79', '0.00']]
LaraLynn [['2.2', '0.0'], ['9.13', '0.00']]
BlackCrow1 [['89.7', '9.8'], ['7.23', '7.67']]
ChaosShadow22 [['37.1', '0.3'], ['7.54', '9.00']]
boywhore [['28.5', '3.1'], ['0.00', '7.80']]
Chyuu42 [['1.6', '0.0'], ['8.33', '0.00']]
TioFp [['20.1', '0.0'], ['8.43', '0.00']]
AJAY07 [['39.2', '0.0'], ['8.00', '0.00']]
mattdoom [['50.8', '13.9'], ['6.50', '7.10']]
SergeK [['20.9', '7.0'], ['8.54', '8.92']]
CobaltEdo [['29.8', '0.7'], ['7.63', '9.33']]
Guandumn [['50.6', '5.2'], ['5.68', '7.29']]
Irad5 [['55.8', '2.3'], ['7.91', '8.50']]
KizunaAi [['122.2', '34.2'], ['6.01', '7.21']]
ThrowingUp [['25.0', '0.0'], ['9.55', '0.00']]
0010110100 [['101.6', '0.0'], ['0.00', '0.00']]
ih3kawaii [['14.4', '0.0'], ['7.94', '0.00']]
DarkManaFina [['11.6', '1.5'], ['9.41', '9.00']]
Danjesus [['57.0', '0.7'], ['8.03', '10.00']]
Biggest_Bon [['21.9', '5.6'], ['7.84', '7.60']]
_Nosferatu_ [['34.5', '0.0'], ['7.93', '0.00']]
Tymian10 [['61.5', '0.0'], ['6.39', '0.00']]
LordKK [['61.8', '0.0'], ['8.85', '0.00']]
Wintervault [['18.9', '0.0'], ['0.00', '0.00']]
bigToblerone [['29.9', '1.6'], ['7.90', '9.50']]
Pathetic_loser [['34.5', '3.2'], ['8.09', '9.33']]
xqcStare [['29.0', '1.1'], ['7.49', '0.00']]
El-Nino-9 [['59.6', '6.5'], ['7.80', '8.78']]
JimAdrian [['157.0', '2.3'], ['7.90', '8.74']]
anmolsri150 [['48.2', '1.5'], ['9.37', '0.00']]
GSXR007 [['77.8', '17.7'], ['8.49', '8.82']]
SANe-Well [['44.6', '0.8'], ['7.39', '8.00']]
Hayabusa1984 [['194.4', '27.3'], ['8.01', '7.90']]
_Rin0kumura_ [['67.7', '0.0'], ['7.66', '0.00']]
larifuga [['66.9', '0.0'], ['8.78', '0.00']]
OhMyGau [['69.3', '14.7'], ['7.36', '7.74']]
arisusagi [['89.0', '31.1'], ['6.73', '7.75']]
dead_nya [['118.0', '22.8'], ['7.67', '7.78']]
EZ_SYNTEX [['1.6', '0.0'], ['6.50', '0.00']]
KingCrazyMonkey [['17.2', '0.0'], ['8.10', '0.00']]
mhm_alrighty [['25.5', '0.6'], ['0.00', '0.00']]
HaticeF [['16.3', '0.0'], ['6.79', '0.00']]
Hiteshmeena [['102.6', '0.0'], ['7.43', '0.00']]
Tiaz__ [['40.3', '1.6'], ['7.91', '9.50']]
Jokse [['169.2', '0.7'], ['7.08', '8.25']]
SSplosionz [['67.1', '11.9'], ['6.04', '7.38']]
MaNN3Rz [['92.4', '0.0'], ['7.97', '0.00']]
rockymaxton [['345.9', '73.1'], ['7.76', '7.97']]
Jokobo [['412.5', '25.2'], ['5.29', '6.60']]
rammyramramram [['8.2', '0.0'], ['5.72', '0.00']]
sky_lax [['26.8', '0.0'], ['7.33', '0.00']]
Finleyd06 [['5.8', '0.0'], ['7.87', '0.00']]
Opor92 [['0.5', '0.0'], ['10.00', '0.00']]
Chuck_Tingle [['125.5', '130.8'], ['7.93', '6.92']]
olinechan [['40.7', '3.8'], ['6.61', '6.86']]
Trish_Kraus [['19.9', '0.9'], ['8.14', '9.00']]
Numbbars [['15.0', '0.0'], ['9.25', '0.00']]
MugonPl [['16.2', '3.5'], ['5.82', '6.90']]
realvondra [['3.3', '2.8'], ['8.27', '10.00']]
jackal7701 [['32.4', '7.7'], ['8.37', '9.33']]
BetterThings [['24.9', '1.1'], ['8.39', '8.19']]
Unowen [['159.1', '18.9'], ['5.31', '5.66']]
Baris_ [['72.9', '0.0'], ['8.39', '0.00']]
Cerberus813 [['23.7', '0.0'], ['7.10', '0.00']]
EverlastingGlow [['47.4', '0.2'], ['7.86', '8.67']]
deev416 [['35.0', '0.0'], ['7.94', '0.00']]
LC_ZA [['20.0', '0.0'], ['7.81', '0.00']]
AMR315 [['66.2', '0.0'], ['7.90', '0.00']]
Thystame [['32.6', '153.3'], ['7.24', '6.60']]
IconisDeplo462 [['30.8', '0.8'], ['6.97', '6.00']]
Esmonout [['36.6', '1.6'], ['7.52', '8.00']]
Kathcsy [['0.1', '0.0'], ['0.00', '0.00']]
mofusa [['18.7', '1.7'], ['7.56', '0.00']]
dabchiq [['47.9', '5.9'], ['8.24', '9.25']]
Marcod30 [['17.2', '4.3'], ['7.41', '9.67']]
GGGT [['75.5', '6.9'], ['10.00', '10.00']]
PaImon616 [['36.7', '0.0'], ['7.55', '0.00']]
Z3phy_r [['25.5', '0.0'], ['8.33', '0.00']]
BedTundy [['2.6', '2.1'], ['0.00', '0.00']]
GoodGuyJZK [['45.7', '0.0'], ['7.45', '0.00']]
kloket [['129.7', '0.0'], ['8.81', '0.00']]
k31t004 [['99.2', '18.1'], ['7.20', '7.77']]
lucilululu [['37.8', '13.0'], ['8.68', '8.86']]
_WASABI_ [['5.8', '0.0'], ['8.67', '0.00']]
PsudougJr [['54.3', '46.9'], ['10.00', '0.00']]
Yokai-Slayer [['28.0', '0.6'], ['7.25', '7.00']]
SapphireMan [['48.5', '0.1'], ['7.01', '0.00']]
JustNxck [['98.3', '6.1'], ['7.64', '8.04']]
RealAxharKhan [['104.9', '8.2'], ['8.70', '9.00']]
xodezz [['52.4', '0.0'], ['7.73', '0.00']]
Paradox2077 [['0.0', '0.0'], ['0.00', '0.00']]
MrBreakfast [['1.6', '0.0'], ['8.25', '0.00']]
Xeph123 [['4.3', '0.0'], ['6.29', '0.00']]
chick_magnet [['12.2', '4.2'], ['7.24', '9.33']]
TheGamer6436 [['27.2', '0.6'], ['7.64', '8.33']]
Darurudayo [['2.2', '0.0'], ['8.83', '0.00']]
NovaGemir [['44.9', '4.2'], ['7.36', '8.00']]
Cataclysmatron [['27.5', '4.7'], ['7.39', '9.00']]
imaanol_dg [['54.7', '0.0'], ['9.63', '0.00']]
Peanutbutth [['21.6', '10.4'], ['7.34', '7.08']]
daviz29 [['35.9', '0.0'], ['7.66', '0.00']]
Dario2000 [['103.6', '16.6'], ['0.00', '0.00']]
CrushedbyAhammer [['36.0', '2.5'], ['7.66', '9.25']]
abbeyroad1013 [['129.3', '0.6'], ['6.00', '6.00']]
AstralRen [['49.0', '4.1'], ['7.86', '8.14']]
Yuuchiemi [['43.5', '8.1'], ['0.00', '0.00']]
Meeksque [['24.6', '2.2'], ['0.00', '0.00']]
Zaheerkhan [['56.2', '1.2'], ['9.49', '10.00']]
henrimatisse [['92.6', '8.0'], ['8.79', '10.00']]
Aztual [['51.0', '19.5'], ['7.28', '8.50']]
anime_wafer [['103.9', '22.5'], ['7.68', '7.60']]
RomanceIsTheWay [['124.9', '1.3'], ['7.78', '10.00']]
lelush_love_life [['19.0', '3.1'], ['6.95', '9.00']]
caraxing [['71.7', '5.6'], ['8.16', '8.09']]
luke_f [['18.6', '0.4'], ['7.50', '7.57']]
Augustn [['0', '0'], ['0', '0']]
kurooxx [['0', '0'], ['0', '0']]
Raijin01 [['0', '0'], ['0', '0']]
Jobesus [['47.4', '0.7'], ['8.33', '10.00']]
KiahQuinn [['54.5', '0.0'], ['7.19', '0.00']]
Scented_Candles [['10.3', '2.8'], ['8.51', '8.60']]
ackerdamnn [['11.0', '0.0'], ['7.53', '0.00']]
Kytren [['27.8', '11.5'], ['6.39', '7.19']]
Vidkrt [['45.5', '2.3'], ['6.55', '7.25']]
Dzdylanzd [['11.5', '0.0'], ['10.00', '0.00']]
radim5275 [['190.5', '11.7'], ['7.32', '8.90']]
Bloodfail [['238.8', '53.9'], ['8.04', '9.00']]
Kazuto_YT4 [['23.2', '0.0'], ['5.29', '0.00']]
fallin_ [['4.4', '0.0'], ['7.48', '0.00']]
gnaonseo [['15.4', '0.0'], ['6.89', '0.00']]
saxsei [['0.0', '0.0'], ['0.00', '0.00']]
ArkTras [['21.6', '0.0'], ['7.75', '0.00']]
PomfKitty [['18.8', '19.9'], ['0.00', '0.00']]
just_adam [['15.4', '0.8'], ['7.43', '8.00']]
Albetroz [['42.0', '0.0'], ['8.67', '0.00']]
mikamin [['64.1', '5.5'], ['7.79', '0.00']]
ctokit [['37.9', '1.3'], ['6.26', '7.00']]
TurboStinky [['25.7', '0.0'], ['8.90', '0.00']]
Weebookey [['79.9', '45.2'], ['6.19', '6.66']]
HeroesJr [['30.4', '1.9'], ['8.17', '8.00']]
staidrabbit12 [['68.8', '0.0'], ['7.05', '0.00']]
LukasGomuj [['17.4', '0.0'], ['8.80', '0.00']]
Nanii_Master [['45.6', '0.0'], ['7.67', '0.00']]
